Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
prodej,bytu,3,k,84,6490000,"Luďka Matury, Pardubice - Studánka",14
prodej,bytu,3,k,112,7555579,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,k,75,0,"Milady Horákové, Svitavy - Předměstí",14
prodej,bytu,3,1,67,2390000,"Březina, okres Svitavy",14
prodej,bytu,3,1,61,3999000,"Arnošta z Pardubic, Pardubice - Zelené Předměstí",14
prodej,bytu,1,1,40,1750000,"SNP, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,4,k,90,4242000,"Chýšť, okres Pardubice",14
prodej,bytu,3,k,88,13270000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,68,7930000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,51,9725000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,59,8530000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,1,k,33,5280000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,1,k,44,5295000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,1,45,3790000,"Jožky Jabůrkové, Pardubice - Trnová",14
prodej,bytu,1,1,35,1999000,"17. listopadu, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,3,k,99,6800000,"Králíky - Prostřední Lipka, okres Ústí nad Orlicí",14
prodej,bytu,1,k,37,2468000,"K. Čapka, Jevíčko, okres Svitavy",14
prodej,bytu,3,1,67,3950000,"17. listopadu, Litomyšl - Litomyšl-Město, okres Svitavy",14
prodej,bytu,1,1,49,1590000,"Červenovodská, Králíky, okres Ústí nad Orlicí",14
prodej,bytu,3,k,51,3300000,"Holubova, Holice, okres Pardubice",14
prodej,bytu,3,1,83,2080000,"Vysoké Mýto - Brteč, okres Ústí nad Orlicí",14
prodej,bytu,3,1,62,4200000,"Ke Kamenci, Pardubice - Bílé Předměstí",14
prodej,bytu,2,1,69,4250000,"Na Ostrově, Chrudim - Chrudim III",14
prodej,bytu,3,1,75,4290000,"Havlíčkova, Pardubice - Zelené Předměstí",14
prodej,bytu,3,k,123,7336900,"Tyrše a Fügnera, Svitavy - Předměstí",14
prodej,bytu,3,k,78,0,"Čs. armády, Ústí nad Orlicí",14
prodej,bytu,3,k,80,4990000,"Brožíkova, Pardubice - Polabiny",14
prodej,bytu,4,k,120,0,"Smilova, Pardubice - Zelené Předměstí",14
prodej,bytu,4,k,166,8245000,"Tyrše a Fügnera, Svitavy - Předměstí",14
prodej,bytu,5,k,171,9500000,"Tůmy Přeloučského, Přelouč, okres Pardubice",14
prodej,bytu,3,k,68,290000,"Zástava, Rokytno",14
prodej,bytu,2,1,53,4490000,"Na Drážce, Pardubice - Bílé Předměstí",14
prodej,bytu,4,k,131,8860362,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,k,55,2899000,"Máchova, Hlinsko, okres Chrudim",14
prodej,bytu,2,1,55,4690000,"Jilemnického, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,74,4490000,"Husova, Pardubice - Bílé Předměstí",14
prodej,bytu,3,1,68,2399000,"Na Štěpnici, Ústí nad Orlicí",14
prodej,bytu,2,1,72,2800000,"Felberova, Svitavy - Lány",14
prodej,bytu,2,k,44,2495000,"Seifertova, Lanškroun - Ostrovské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,3,1,71,4495000,"Vrbová, Ústí nad Orlicí - Hylváty",14
prodej,bytu,2,1,64,1890000,"Nádražní, Hrochův Týnec, okres Chrudim",14
prodej,bytu,3,k,65,3600000,"Lázeňská, Brandýs nad Orlicí, okres Ústí nad Orlicí",14
prodej,bytu,3,1,67,3290000,"Husova, Lanškroun - Žichlínské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,2,k,45,4900000,"Červená Voda - Mlýnický Dvůr, okres Ústí nad Orlicí",14
prodej,bytu,2,1,57,3400000,"U Marka, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,48,2415000,"Obránců míru, Chvaletice, okres Pardubice",14
prodej,bytu,2,k,56,2540000,"náměstí Míru, Svitavy - Město",14
prodej,bytu,2,1,62,3149000,"Bohuslava Martinů, Svitavy - Předměstí",14
prodej,bytu,3,1,85,3240000,"Generála Svobody, Chvaletice, okres Pardubice",14
prodej,bytu,3,k,62,2300000,"Jaroměřice, okres Svitavy",14
prodej,bytu,1,k,36,2399000,"Říční, Svitavy - Předměstí",14
prodej,bytu,3,k,68,4399000,"Újezd u Sezemic, okres Pardubice",14
prodej,bytu,3,1,82,3605700,"Hřebečská, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,3,k,96,7690000,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,3,1,90,7990000,"Štefánikova, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,85,5980000,"Dašická, Pardubice - Bílé Předměstí",14
prodej,bytu,3,1,85,4250000,"Bělehradská, Pardubice - Polabiny",14
prodej,bytu,1,k,37,2999999,"Z. Kopala, Litomyšl, okres Svitavy",14
prodej,bytu,1,k,29,2750000,"Edvarda Beneše, Přelouč, okres Pardubice",14
prodej,bytu,2,1,68,3540000,"Železničního pluku, Pardubice - Zelené Předměstí",14
prodej,bytu,1,1,29,553300,"Radiměř, okres Svitavy",14
prodej,bytu,2,k,53,3250000,"Říční, Svitavy - Předměstí",14
prodej,bytu,2,k,48,0,"Nádražní, Svitavy - Předměstí",14
prodej,bytu,1,1,36,2390000,"Pivovarská, Vysoké Mýto - Pražské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,5,k,131,6749000,"T. Novákové, Litomyšl - Záhradí, okres Svitavy",14
prodej,bytu,3,k,65,1990000,"Polička - Střítež, okres Svitavy",14
prodej,bytu,3,k,70,4200000,"Kapitána Jaroše, Svitavy - Lány",14
prodej,bytu,2,k,69,0,"Milady Horákové, Svitavy - Předměstí",14
prodej,bytu,2,1,55,1995000,"Červená Voda, okres Ústí nad Orlicí",14
prodej,bytu,3,k,98,2630000,"Čáslavská, Heřmanův Městec, okres Chrudim",14
prodej,bytu,3,1,61,1595000,"Kunčina - Nová Ves, okres Svitavy",14
prodej,bytu,3,k,91,3979500,"Rudoltice, okres Ústí nad Orlicí",14
prodej,bytu,4,1,68,2135000,"Piaristická, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,1,k,42,1149000,"Holice, okres Pardubice",14
prodej,bytu,3,k,72,1899000,"Holice, okres Pardubice",14
prodej,bytu,3,k,66,1699000,"Holice, okres Pardubice",14
prodej,bytu,1,k,46,1199000,"Holice, okres Pardubice",14
prodej,bytu,3,k,198,8037550,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,3,k,75,2399000,"Lukavice, okres Ústí nad Orlicí",14
prodej,bytu,3,1,55,3550000,"Varšavská, Pardubice - Polabiny",14
prodej,bytu,2,1,52,2500000,"Nádražní, Králíky, okres Ústí nad Orlicí",14
0,0,0,0,0,260430,"Prosetín, okres Chrudim",14
prodej,bytu,3,k,63,3295000,"Čenkovice, okres Ústí nad Orlicí",14
prodej,bytu,2,k,55,4588223,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,1,k,49,3970944,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,k,114,7151224,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,1,58,2184000,"Rooseveltova, Svitavy - Předměstí",14
prodej,bytu,6,k,143,8500000,"Jiránkova, Pardubice - Zelené Předměstí",14
prodej,bytu,1,k,26,1350000,"Slezská, Svitavy - Lány",14
0,0,0,0,0,0,"Na Kopanici, Chrudim - Chrudim II",14
prodej,bytu,3,1,65,4050000,"Pichlova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,67,3565000,"Palackého třída, Pardubice - Zelené Předměstí",14
prodej,bytu,5,k,261,10811122,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,4,k,171,8635913,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,1,70,4990000,"Bubeníkova, Pardubice - Bílé Předměstí",14
prodej,bytu,3,k,69,0,"Prosetín, okres Chrudim",14
prodej,bytu,1,k,35,2500000,"Starý Mateřov, okres Pardubice",14
prodej,bytu,3,1,75,3450000,"Krátká, Lanškroun - Žichlínské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,3,k,79,5495000,"U Mlýnského potoka, Svitavy - Předměstí",14
prodej,bytu,3,1,73,3950000,"Artura Krause, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,65,4590000,"Žižkovo náměstí, Chrudim - Chrudim II",14
prodej,bytu,2,k,53,2825000,"K. Čapka, Jevíčko, okres Svitavy",14
prodej,bytu,2,1,57,2690000,"V Zahrádkách, Svitavy - Předměstí",14
prodej,bytu,3,1,86,3350000,"Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,1,1,30,2980000,"Na Okrouhlíku, Pardubice - Bílé Předměstí",14
prodej,bytu,3,1,79,3500000,"Úvoz, Svitavy - Lány",14
prodej,bytu,3,1,101,3590000,"Palackého náměstí, Skuteč, okres Chrudim",14
prodej,bytu,3,1,72,4990000,"Karla IV., Pardubice - Zelené Předměstí",14
prodej,bytu,1,1,36,1870000,"Revoluční, Svitavy - Předměstí",14
prodej,bytu,3,1,91,4099000,"Luďka Matury, Pardubice - Studánka",14
prodej,bytu,3,1,76,2590000,"Žižkova, Chvaletice, okres Pardubice",14
prodej,bytu,4,k,106,4630000,"Svěchyňova, Chrudim - Chrudim II",14
prodej,bytu,3,1,93,2600000,"Mistrovice, okres Ústí nad Orlicí",14
prodej,bytu,3,k,86,6809954,"U Sportovní školy, Pardubice - Ohrazenice",14
prodej,bytu,2,k,59,3471605,Chrudim - Vestec,14
prodej,bytu,1,k,40,2150000,"Riegrova, Svitavy - Předměstí",14
prodej,bytu,2,1,60,2450000,"Dvořákova, Svitavy - Předměstí",14
prodej,bytu,2,1,63,2090000,"Pivovarská, Králíky, okres Ústí nad Orlicí",14
prodej,bytu,1,k,46,1895000,"náměstí Míru, Svitavy - Město",14
prodej,bytu,1,1,36,1860000,Svitavy - Město,14
prodej,bytu,3,1,62,3750000,"U Stadionu, Chrudim - Chrudim III",14
prodej,bytu,2,k,56,2990000,"Riegrova, Svitavy - Předměstí",14
prodej,bytu,2,k,95,5690000,"Dolní Morava - Velká Morava, okres Ústí nad Orlicí",14
prodej,bytu,1,1,38,1980000,"Generála Svobody, Chvaletice, okres Pardubice",14
prodej,bytu,3,1,84,5799000,"Bulharská, Pardubice - Bílé Předměstí",14
prodej,bytu,2,k,61,799000,"Hradec nad Svitavou, okres Svitavy",14
prodej,bytu,3,k,69,5990000,"Dolní Morava - Velká Morava, okres Ústí nad Orlicí",14
0,0,0,0,0,1665000,"Chvaletice, okres Pardubice",14
0,0,0,0,0,550000,"Lukavice, okres Ústí nad Orlicí",14
prodej,bytu,3,1,68,2990000,"Kočí, okres Chrudim",14
prodej,bytu,3,1,87,3850000,"V Peklovcích, Vysoké Mýto - Pražské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,1,1,35,1890000,"U Polikliniky, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,3,k,50,1999000,"Sklené, okres Svitavy",14
prodej,bytu,2,1,69,3250000,"Moravany - Platěnice, okres Pardubice",14
prodej,bytu,2,k,56,5300000,"Východní, Pardubice - Pardubičky",14
prodej,bytu,2,1,62,2169000,"Pivovarská, Králíky, okres Ústí nad Orlicí",14
prodej,bytu,3,k,200,2999000,"Vraclav, okres Ústí nad Orlicí",14
prodej,bytu,3,1,100,6600000,"Sladkovského, Pardubice - Zelené Předměstí",14
prodej,bytu,4,1,76,2700000,"M. Mikuláše, Jevíčko, okres Svitavy",14
prodej,bytu,2,k,49,1365000,"Ottendorferova, Svitavy - Předměstí",14
prodej,bytu,3,k,61,1599000,"Ottendorferova, Svitavy - Předměstí",14
prodej,bytu,2,k,48,1309000,"Ottendorferova, Svitavy - Předměstí",14
prodej,bytu,2,k,45,2350000,"Paseky, Polička - Horní Předměstí, okres Svitavy",14
prodej,bytu,5,1,91,5650000,"Arnošta z Pardubic, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,45,3970000,"Červená Voda - Mlýnický Dvůr, okres Ústí nad Orlicí",14
prodej,bytu,2,k,70,7490000,"Husova, Pardubice - Bílé Předměstí",14
prodej,bytu,4,k,130,0,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,106,5890000,"Pichlova, Pardubice - Zelené Předměstí",14
0,0,0,0,0,2115000,Ústí nad Orlicí - Knapovec,14
prodej,bytu,4,1,131,7590000,"Pichlova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,66,4600000,Svitavy - Město,14
prodej,bytu,3,1,99,0,"Seifertova, Svitavy - Předměstí",14
prodej,bytu,1,k,39,3390000,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,60,2495000,"Pivovarská, Vysoké Mýto - Pražské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,3,k,93,3195000,"Hausenská, Letohrad, okres Ústí nad Orlicí",14
prodej,bytu,3,1,62,2490000,"Olbrachtova, Svitavy - Předměstí",14
0,0,0,0,0,841710,"Březová nad Svitavou, okres Svitavy",14
prodej,bytu,3,k,69,4599000,"Říční, Svitavy - Předměstí",14
prodej,bytu,3,1,65,3195000,"Třebovská, Ústí nad Orlicí - Hylváty",14
prodej,bytu,2,1,59,2990000,"Dvořákova, Svitavy - Předměstí",14
prodej,bytu,3,1,105,3490000,"Milady Horákové, Svitavy - Předměstí",14
prodej,bytu,2,k,47,2450000,"Žižkova, Vysoké Mýto, okres Ústí nad Orlicí",14
prodej,bytu,3,k,76,2600000,"U Hájovny, Seč, okres Chrudim",14
prodej,bytu,4,1,86,3700000,"Antonína Slavíčka, Svitavy - Lány",14
prodej,bytu,4,k,103,3914000,"náměstí Míru, Svitavy - Město",14
prodej,bytu,3,1,90,2949000,"Pionýrů, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,4,1,72,4290000,"Družstevní, Pardubice - Polabiny",14
prodej,bytu,3,k,75,6620000,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,85,5690000,"U Sportovní školy, Pardubice - Ohrazenice",14
0,0,0,0,0,11900000,"Ottendorferova, Svitavy - Předměstí",14
prodej,bytu,3,1,65,2500000,"Západní, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,2,k,65,4200000,"Smetanova, Opatovice nad Labem, okres Pardubice",14
prodej,bytu,3,k,94,5840000,"Havlíčkova, Pardubice - Zelené Předměstí",14
prodej,bytu,3,k,73,2800000,"Vily, Česká Třebová - Parník, okres Ústí nad Orlicí",14
prodej,bytu,3,1,74,2350000,"Třebovská, Ústí nad Orlicí - Hylváty",14
prodej,bytu,2,k,60,3950000,"náměstí Míru, Svitavy - Město",14
prodej,bytu,3,k,102,4700000,"Jana Wericha, Svitavy - Lány",14
prodej,bytu,2,1,202,1050000,"Bělá nad Svitavou, okres Svitavy",14
prodej,bytu,3,k,45,2850000,"Lázeňská, Brandýs nad Orlicí, okres Ústí nad Orlicí",14
prodej,bytu,3,1,65,0,"Holubova, Holice, okres Pardubice",14
prodej,bytu,4,k,85,0,"Hrušová, okres Ústí nad Orlicí",14
prodej,bytu,2,1,56,2390000,"Chelčického, Svitavy - Předměstí",14
prodej,bytu,1,1,38,2250000,"Ležáků, Vysoké Mýto - Litomyšlské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,2,1,55,3150000,"Přelouč - Lohenice, okres Pardubice",14
prodej,bytu,3,k,75,2990000,"Sopřeč, okres Pardubice",14
prodej,bytu,3,1,84,4100000,"Hradecká, Holice, okres Pardubice",14
prodej,bytu,3,k,51,2300000,"Pavlovova, Svitavy - Předměstí",14
prodej,bytu,3,1,76,1400000,"Moravská Třebová, okres Svitavy",14
prodej,bytu,2,k,43,2249000,"Kapitána Jaroše, Svitavy - Lány",14
prodej,bytu,3,k,77,2900000,"Skalka, Dlouhá Třebová, okres Ústí nad Orlicí",14
prodej,bytu,2,k,92,2690000,"Sokolovská, Svitavy - Předměstí",14
prodej,bytu,2,k,60,6499000,"Dolní Morava - Velká Morava, okres Ústí nad Orlicí",14
prodej,bytu,3,1,86,0,"Dr. E. Beneše, Česká Třebová - Parník, okres Ústí nad Orlicí",14
prodej,bytu,3,k,66,0,"Radiměř, okres Svitavy",14
prodej,bytu,3,1,75,2690000,"Žižkova, Chvaletice, okres Pardubice",14
prodej,bytu,4,1,93,2990000,"Fibichova, Svitavy - Předměstí",14
prodej,bytu,3,1,73,2980000,"U Stadionu, Svitavy - Předměstí",14
prodej,bytu,3,1,66,2690000,"Krátká, Lanškroun - Žichlínské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,2,k,57,9635000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,47,7600000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,97,9130000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,75,3690000,"Sokolovská, Svitavy - Předměstí",14
prodej,bytu,2,1,56,2200000,"Třebovská, Ústí nad Orlicí - Hylváty",14
prodej,bytu,3,1,70,3200000,"Studentská, Přelouč, okres Pardubice",14
prodej,bytu,2,1,62,3630000,"Topolská, Chrudim - Chrudim II",14
prodej,bytu,4,1,119,4830000,"28. října, Dašice, okres Pardubice",14
prodej,bytu,3,1,78,2190000,"Líšnice, okres Ústí nad Orlicí",14
prodej,bytu,3,k,81,0,"Popradská, Ústí nad Orlicí",14
prodej,bytu,2,k,69,10320000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,41,6930000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,59,8760000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,1,57,1700000,"U Hájovny, Seč, okres Chrudim",14
prodej,bytu,1,1,40,2936000,"Lonkova, Pardubice - Polabiny",14
prodej,bytu,2,k,47,5569785,"Husova, Pardubice - Bílé Předměstí",14
prodej,bytu,3,k,87,7531500,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,63,1599990,"Křenov, okres Svitavy",14
prodej,bytu,3,k,68,3290000,"Pionýrů, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,3,1,72,3080000,"Slezská, Svitavy - Lány",14
prodej,bytu,2,k,74,6500000,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,4,1,86,1875000,"Třebařov, okres Svitavy",14
prodej,bytu,3,k,62,4150000,"B. Martinů, Chrudim - Chrudim III",14
prodej,bytu,2,1,103,4490000,"Benešovo náměstí, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,72,3190000,Ústí nad Orlicí,14
prodej,bytu,2,k,64,6850000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,2,k,64,6850000,"Dolní Morava, okres Ústí nad Orlicí",14
prodej,bytu,1,k,37,2299000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,3,1,88,2890000,"28. října, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,2,1,57,2290000,"Čechova, Hlinsko, okres Chrudim",14
prodej,bytu,3,k,78,3990000,"Ležáků, Hlinsko, okres Chrudim",14
prodej,bytu,3,1,75,3500000,"Chýšť, okres Pardubice",14
prodej,bytu,1,1,54,3300000,"Rokycanova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,66,2499000,Svitavy - Město,14
prodej,bytu,3,k,101,7699000,"Rokycanova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,45,4990000,"Červená Voda - Mlýnický Dvůr, okres Ústí nad Orlicí",14
prodej,bytu,3,1,63,2598225,"K. Čapka, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,3,k,100,7390000,"nábřeží Závodu míru, Pardubice - Zelené Předměstí",14
prodej,bytu,1,k,43,4150000,"nábřeží Závodu míru, Pardubice - Zelené Předměstí",14
prodej,bytu,1,k,32,2290000,"Ležáků, Hlinsko, okres Chrudim",14
prodej,bytu,2,1,74,4390000,"Na Lužci, Lázně Bohdaneč, okres Pardubice",14
prodej,bytu,3,1,67,2300000,"Moravská Třebová - Sušice, okres Svitavy",14
prodej,bytu,2,1,76,4000000,"Železničního pluku, Pardubice - Zelené Předměstí",14
prodej,bytu,4,k,103,9999000,"Dolní Morava - Velká Morava, okres Ústí nad Orlicí",14
prodej,bytu,3,1,69,2990000,"Bratří Čapků, Svitavy - Předměstí",14
prodej,bytu,4,1,241,3997500,"Vančurova, Svitavy - Předměstí",14
prodej,bytu,3,1,67,2330000,"Polská, Ústí nad Orlicí",14
prodej,bytu,3,k,70,5500000,"Polská, Pardubice - Bílé Předměstí",14
prodej,bytu,4,1,248,2900000,"Vančurova, Svitavy - Předměstí",14
prodej,bytu,1,1,30,2400000,"náměstí Naděje, Vysoké Mýto - Litomyšlské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,3,1,65,2500000,"Bělá nad Svitavou, okres Svitavy",14
prodej,bytu,3,1,65,1949999,"Truby, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,2,1,63,1895000,"Holandská, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,5,k,132,9930000,"Červená Voda, okres Ústí nad Orlicí",14
prodej,bytu,2,k,66,0,"Staňkova, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,69,2399000,"Červenovodská, Králíky, okres Ústí nad Orlicí",14
prodej,bytu,3,1,80,0,"Morašice - Skupice, okres Chrudim",14
prodej,bytu,2,k,33,3146000,"Svratouch, okres Chrudim",14
prodej,bytu,1,k,49,1345000,"Ottendorferova, Svitavy - Předměstí",14
prodej,bytu,2,1,71,4490000,"Havlíčkova, Rybitví, okres Pardubice",14
prodej,bytu,2,1,59,1790000,"Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,2,1,61,3245000,"Špindlerova, Ústí nad Orlicí",14
prodej,bytu,2,k,47,1899000,"Ústecká, Dlouhá Třebová, okres Ústí nad Orlicí",14
prodej,bytu,2,k,69,4195000,"Říční, Svitavy - Předměstí",14
prodej,bytu,3,k,69,1490000,"Trhová Kamenice - Rohozná, okres Chrudim",14
prodej,bytu,3,1,75,3100000,"Zámecká, Ronov nad Doubravou, okres Chrudim",14
prodej,bytu,3,1,72,0,"Tyrše a Fügnera, Svitavy - Předměstí",14
prodej,bytu,3,1,69,3420000,"Sídliště, Hrochův Týnec, okres Chrudim",14
prodej,bytu,2,k,40,2750000,Svitavy - Město,14
prodej,bytu,2,1,81,0,"Staňkova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,54,3605000,"Chelčického, Svitavy - Předměstí",14
prodej,bytu,4,k,97,4500000,"Lázeňská, Brandýs nad Orlicí, okres Ústí nad Orlicí",14
prodej,bytu,3,k,92,5250000,"Resselovo náměstí, Chrudim - Chrudim I",14
prodej,bytu,3,1,72,4590000,"Brožíkova, Pardubice - Polabiny",14
prodej,bytu,1,1,34,1700000,"Západní, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,3,k,65,0,"Radiměř, okres Svitavy",14
prodej,bytu,3,k,70,0,"Radiměř, okres Svitavy",14
prodej,bytu,3,k,77,4342000,"Divišova, Žamberk, okres Ústí nad Orlicí",14
prodej,bytu,3,k,75,6860000,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,3,k,87,7531500,"Pod Vinicí, Pardubice - Zelené Předměstí",14
prodej,bytu,2,k,55,3700000,Svitavy,14
prodej,bytu,3,1,71,0,"Zahájská, Litomyšl - Zahájí, okres Svitavy",14
prodej,bytu,1,k,43,2530000,Svitavy,14
prodej,bytu,1,k,35,2369000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,1,k,35,2369000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,3,1,76,2840000,"Pivovarská, Vysoké Mýto - Pražské Předměstí, okres Ústí nad Orlicí",14
prodej,bytu,1,1,37,1630000,"Západní, Moravská Třebová - Předměstí, okres Svitavy",14
prodej,bytu,3,k,78,2690000,"Pražská, Březová nad Svitavou, okres Svitavy",14
prodej,bytu,2,1,84,0,"Staňkova, Pardubice - Zelené Předměstí",14
prodej,bytu,2,1,68,3990000,"Palackého třída, Pardubice - Zelené Předměstí",14
prodej,bytu,3,1,81,3690000,"Palackého, Svitavy - Předměstí",14
prodej,bytu,1,k,34,2329000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,2,k,45,2949000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,2,k,45,2939000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
prodej,bytu,1,k,34,2339000,"Trávník, Česká Třebová, okres Ústí nad Orlicí",14
pronájem,bytu,3,1,100,13000,"Na hlavní, Praha 8 - Březiněves",1
pronájem,bytu,3,k,83,29500,"U michelského mlýna, Praha 4 - Michle, okres Praha",1
pronájem,bytu,3,1,102,48000,"Dřevná, Praha 2 - Nové Město, okres Praha",1
pronájem,bytu,2,k,38,17500,"Cimburkova, Praha 3 - Žižkov",1
pronájem,bytu,1,k,21,14490,"Cimburkova, Praha 3 - Žižkov",1
pronájem,bytu,3,1,77,23000,"Novodvorská, Praha 4 - Braník",1
pronájem,bytu,1,k,39,15000,"Třinecká, Praha 9 - Letňany",1
pronájem,bytu,3,1,124,85000,"Na Kampě, Praha 1 - Malá Strana",1
pronájem,bytu,4,k,93,38500,"Kodaňská, Praha 10 - Vršovice, okres Praha",1
pronájem,bytu,1,k,38,18850,"U Mlýnského kanálu, Praha 8 - Karlín",1
0,0,0,0,0,9500,"Štěrboholská, Praha 10 - Hostivař, okres Praha",1
pronájem,bytu,1,k,38,21000,"Křižíkova, Praha 8 - Karlín",1
pronájem,bytu,2,k,45,22000,"Zborovská, Praha 5 - Smíchov",1
pronájem,bytu,3,k,143,40000,"Pod kaštany, Praha 6 - Bubeneč",1
pronájem,bytu,4,1,164,58015,"Žatecká, Praha 1 - Josefov",1
pronájem,bytu,2,k,57,22000,"Chmelařská, Praha 5 - Jinonice",1
pronájem,bytu,3,1,120,49000,"U obecního dvora, Praha 1 - Staré Město",1
pronájem,bytu,1,k,41,21400,"Vinohradská, Praha 2 - Vinohrady",1
pronájem,bytu,1,1,50,17500,"Přístavní, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,2,k,67,35800,"Varšavská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,1,107,38000,"Sluneční náměstí, Praha 5 - Stodůlky",1
pronájem,bytu,2,k,36,17000,"U Roháčových kasáren, Praha 10 - Vršovice",1
pronájem,bytu,2,k,57,18000,"Kabešova, Praha 9 - Vysočany",1
pronájem,bytu,4,k,150,75000,"Na struze, Praha 1 - Nové Město",1
pronájem,bytu,3,k,85,30000,"Na Plzeňce, Praha 5 - Smíchov",1
pronájem,bytu,2,k,55,19500,"Hugo Haase, Praha 5 - Hlubočepy, okres Praha",1
pronájem,bytu,2,k,60,25000,"Piskáčkových, Praha 9 - Vysočany",1
pronájem,bytu,3,k,109,54000,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,89,39000,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,59,21000,"Naskové, Praha 5 - Košíře",1
pronájem,bytu,1,k,34,17900,"Strnadových, Praha 9 - Vysočany",1
pronájem,bytu,2,k,57,19000,"Křivá, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,3,k,102,49000,"K sídlišti, Praha 4 - Nusle",1
